"Txhash","Blockno","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xc0144c18bf87915d0443bcb088f1b2dc90e4143aa7064bd6714efa458758830b","44977070","1689138239","2023-07-12 05:03:59","0x363e0c45a88c99de506af75cf7d7754a9cf9b439","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.002","$99.94","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x7bc4d02d757f459079df6583d4e663fada4e64952a062dc299f8bcd686cc6f67","44980013","1689144822","2023-07-12 06:53:42","0x48cb016b2f86602bc6c3531275e6b483e28ccb07","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,500","$1,499.02","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x73800c69ce8ea610d1b30cecb377f1c91a276f4014eceb170ab8050289becaa8","44980589","1689146082","2023-07-12 07:14:42","0x620efd4d348d8eeea3687373dd8f550262ff9d7f","0x8d58a40977e1f40ffaf383511046bc72047c8de9","99.87","$99.80","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xa83f207282537b5bd40f9716dcad600bd50562fdeb42e7301fbbf36760d12ffb","44980915","1689146784","2023-07-12 07:26:24","0x620efd4d348d8eeea3687373dd8f550262ff9d7f","0x8d58a40977e1f40ffaf383511046bc72047c8de9","86.4","$86.34","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xd34b417525cd2ca354f7b12c751ce6869a1739d81219858818d11ee7364804c6","44984997","1689155661","2023-07-12 09:54:21","0xef7d62f5cfbb50228ca6231277ca37b7adf6d6da","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x0e895900e74f67bc53acf1d3be0319ab549d9f39d9287a4448b7a164939c75a2","44985039","1689155769","2023-07-12 09:56:09","0xef7d62f5cfbb50228ca6231277ca37b7adf6d6da","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x73dbacac56cc9b1b5c2d93d9133d94984abe2be955fc36bd487adf99cff61c9e","44985065","1689155825","2023-07-12 09:57:05","0xef7d62f5cfbb50228ca6231277ca37b7adf6d6da","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x0a6850e3b00cc6e3e97c529943d3707bf48c0f6f6a6b49ed40c4e3b6d76ec10c","44986276","1689158455","2023-07-12 10:40:55","0xc00d69e27fa8255b38928a1c4b8e28e425f8fc91","0x8d58a40977e1f40ffaf383511046bc72047c8de9","101.4","$101.33","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x8577745d776c3beef789877660695f92f9df2e6423084dc04e9eaad8e515a8ca","44989284","1689164974","2023-07-12 12:29:34","0x1e3558b0e349b04c790d527b81ae368a72458851","0x8d58a40977e1f40ffaf383511046bc72047c8de9","548.28","$547.92","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x2e3324aa6a53cae18c1b4ab2b3a7e102aa55488d2f52a599da7d402d075bb99c","44989298","1689165004","2023-07-12 12:30:04","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xa4edefa4c4758ea967cfad9cd0f82639ead50ec07b27f64088359e331a75abdd","44990006","1689166542","2023-07-12 12:55:42","0xa1a1fb330da024f631d1983090e765a8ab23b6c1","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$104.93","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xa06e0b1c2388e826f148502b5ab4dfda28374a0639f0ae5d16f4d3fda5331183","44990457","1689167532","2023-07-12 13:12:12","0x605f8ed0174634b7881331227c667515aa37623a","0x8d58a40977e1f40ffaf383511046bc72047c8de9","250.98","$250.82","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xf29bcad2d95b9c371a6eb7a620e535cf71060274545c27595da2118a1273e8d0","44992500","1689171974","2023-07-12 14:26:14","0xf34171b0606d93cdf903ee3a632bf6c99026fda9","0x8d58a40977e1f40ffaf383511046bc72047c8de9","45","$44.97","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x5318c625e3ab674bb7a8213f5e621decd02555e8da52a18190caee548dcba31f","44992579","1689172142","2023-07-12 14:29:02","0x8e1b8ff0e90b018090ff8a28013efa0bead50c2c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","9.99","$9.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb960dbdd9a482b4b75368d6933c299e092eb9dfd621b30082f48740fdde57e8a","44993280","1689173664","2023-07-12 14:54:24","0x78e8ccfd83044a5cd13a76bac6440cc4f76623a9","0x8d58a40977e1f40ffaf383511046bc72047c8de9","46.2","$46.17","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xfde9575ab40f15d8eac2da2226395d4e1536076b96e595b245bf6c236ff6f475","44994030","1689175288","2023-07-12 15:21:28","0x8f7c75290f1ec3cf1b246d84fed8a8e13a0c953c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.05","$99.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x4fff07f2482a12528e7dfd29688d077dc21d62c00e8e84ebf5d6aa37e2d21efe","44994240","1689175736","2023-07-12 15:28:56","0x8a258ee65b9b162e4f3b318ebeb51dd7a8cfd22f","0x8d58a40977e1f40ffaf383511046bc72047c8de9","2,271.9","$2,270.41","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x4aa041f4f0db334bb1f63525937d7da94cf0c7376461bb6db99704b7c47bab49","44994538","1689176400","2023-07-12 15:40:00","0x64fcb4087375b8d3b983629784f0d0753540766d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","195","$194.87","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x530d968ddec4ff27cac882a873cf860f5e61754fb0e7dccd8dd25113b80b8aa1","44994775","1689176904","2023-07-12 15:48:24","0x8a450e8e3e160c4eb9fafec88e5f2b49427ce70b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xa253a863d12a3ff00434b5efa37feabb5868df8e7fbe30c366c659d41d51772d","44996074","1689179696","2023-07-12 16:34:56","0xb9dd20ff167880113bc9115d76421ab3c1001d1c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","861","$860.43","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x8ae50ec4bee9b2c2a66ffe162fda2bcca1306212b6646682e91955c159415f89","44999897","1689187964","2023-07-12 18:52:44","0xb02a77c6e9eb9d00afc9700855ef768a519bbcaf","0x8d58a40977e1f40ffaf383511046bc72047c8de9","210","$209.86","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x412bfa5216635aac8187d1385c78cd60824cb992ac90f39414d9dab3a2dd555d","45004523","1689197802","2023-07-12 21:36:42","0x415434203652fef8540193da91871ae960035d86","0x8d58a40977e1f40ffaf383511046bc72047c8de9","199.98","$199.85","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x7cc8c049d7577486faef779fb46aefcf39ac3ec4142a7b8838d1bd8c0564251f","45005196","1689199232","2023-07-12 22:00:32","0xc71a1f18fafc9cfae97d0064159a7292c2eb1c3f","0x8d58a40977e1f40ffaf383511046bc72047c8de9","7.98","$7.97","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xe39ab12a65d206d4f4720bd624e4d899e1995a014cd9af6e9651e63e96360eaf","45006569","1689202188","2023-07-12 22:49:48","0xd5d819ec84aa5d61dd1e1d7aa09540185f2472e9","0x8d58a40977e1f40ffaf383511046bc72047c8de9","16.5","$16.49","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb80c325d2d12f3427737e20f406568b010ea55edd20e6643bf41e41e51fee5e6","45010473","1689210809","2023-07-13 01:13:29","0x8ed5c299f40d386628c63cb8a2cb30c86167d308","0x8d58a40977e1f40ffaf383511046bc72047c8de9","300","$299.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xde9187eb015c9f39da7d57857e1f7c320ad471bf3c85760d94e4ba36347eb043","45010490","1689210845","2023-07-13 01:14:05","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x88fbb19f5a91d527594fdae2a52af85bba7f2b29906090f4ce6ed4c89eb70d25","45011283","1689212572","2023-07-13 01:42:52","0x8a450e8e3e160c4eb9fafec88e5f2b49427ce70b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x1cdd6a2a4c7801662be44920295f938cf0ab34873e0bf719e8e9dce2f58843b7","45018506","1689228371","2023-07-13 06:06:11","0x5f8b075c2ca0aa018dce2744c816bbd856cf289f","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.02","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xcf61c431a2e61079f27cea078fd0e2fdbc6582fa3afb5f018ab9493a75b79c31","45018791","1689228977","2023-07-13 06:16:17","0x8823a98e000b3afa52f0c74b79caa2af91277582","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.02","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x941b0d8e0c4977bddba80984396a72e5d497fd69018d06b73c833444b886fc89","45019233","1689229985","2023-07-13 06:33:05","0x7c26446f338ac5e2fc1e5371d51ea029991b7306","0x8d58a40977e1f40ffaf383511046bc72047c8de9","199.98","$199.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xf2625ad269e3a7d39516d309679411f13bb6e748252fdae426fae708a09206c2","45019306","1689230167","2023-07-13 06:36:07","0x76bee8ce2715a00e73876507eada0eed7a19978d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x0091eb0252e1ee1d604e0509b07e0d8db2dc084a2041ce5a6c001ebc0735883f","45019335","1689230229","2023-07-13 06:37:09","0x76bee8ce2715a00e73876507eada0eed7a19978d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xfe77866bcea1d058898598be45f1f5143656d32dfd3ccb1f161b621710f718dd","45020752","1689233337","2023-07-13 07:28:57","0x76bee8ce2715a00e73876507eada0eed7a19978d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","99.99","$99.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x892cc79dc6eb08d2555ded9c083e1415ed82ab2a70b61ffa41942058dcb2dcb5","45022048","1689236296","2023-07-13 08:18:16","0xef7d62f5cfbb50228ca6231277ca37b7adf6d6da","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb4ae5e00bc7fcf757fc32b31329dd0ef8e0c399f8accbfd47587278cedc030f3","45022065","1689236332","2023-07-13 08:18:52","0xef7d62f5cfbb50228ca6231277ca37b7adf6d6da","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x7f6c0b015b6f38d96898ebea13df45903dca729e0a360aceac1b6199ffc3a43f","45022079","1689236360","2023-07-13 08:19:20","0xef7d62f5cfbb50228ca6231277ca37b7adf6d6da","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb225f06aa31af2d7dbc27bb7e0fe8d89ee98f71bf68819f26589b89dd94316d8","45022109","1689236424","2023-07-13 08:20:24","0xef7d62f5cfbb50228ca6231277ca37b7adf6d6da","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xfca2bcf088aa5a07ebf836764030093b12e82da30d82ae181598fe545ce20ff1","45022187","1689236590","2023-07-13 08:23:10","0xef7d62f5cfbb50228ca6231277ca37b7adf6d6da","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x74e5f6f02f50969695dcf9ced652493f8f2b25de10d2b6b052b4fbdbfa0426c7","45022199","1689236616","2023-07-13 08:23:36","0xef7d62f5cfbb50228ca6231277ca37b7adf6d6da","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x1dbfed94c5edef608b7c1a18b7e080a806c06fb73c13651ab50e385630d88532","45022412","1689237068","2023-07-13 08:31:08","0xa533de352c81993bbd89b7606268b9cb92b1fbb2","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.02","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xbe50a50bcbf7b0f83907e1360804a9aabe0724351c13a6bf59956bbdfc46d339","45022843","1689238080","2023-07-13 08:48:00","0xb0ebd728be2d83bd091b36935cc187becbdc4cfc","0x8d58a40977e1f40ffaf383511046bc72047c8de9","900","$899.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xc8182207335792c2a9b6cef9dac663da4fce2bdd20ba3fbeca72f9dcd2d7360a","45023440","1689239446","2023-07-13 09:10:46","0xf6e296dc00cab4ef3ecef2dc7ef2eb76e603e4dc","0x8d58a40977e1f40ffaf383511046bc72047c8de9","400.11","$400.10","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xfaae26b6d88f020ee664b5b59751bd33ae2e78a772af3d2b3ecef3a74e70f544","45027354","1689248131","2023-07-13 11:35:31","0x5af0f1804ef59b9a1ef21b014641784d00f0b4cb","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,341","$1,340.97","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb1b4841d680173d25d818bea5fb618c1f1e299c7263623d04c1e7de59f4a4d86","45029408","1689252663","2023-07-13 12:51:03","0x48a26293ed4ca2e35f444edbbe0b69fe79c89501","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.03","$0.03","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x9ac86b25658f461984e6ea0f590ec3bb261c29db87c9c4b032db4fe91a146cbe","45030834","1689255822","2023-07-13 13:43:42","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.06","$0.06","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xf76be7eeff0f4a3e8b8220d588a5e4ac055c2b151b9479d1169a083764d092f7","45030923","1689256012","2023-07-13 13:46:52","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.06","$0.06","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x91fa7d8c111ec5968b505e8e95ccc7db86fe80f8420db8d71e32112c285bf7dc","45030942","1689256052","2023-07-13 13:47:32","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.06","$0.06","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x05b8b041af87c31bb239699768cecb21e243d2238a3fb744aca8fe46db0b5f6a","45031002","1689256180","2023-07-13 13:49:40","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.6","$0.60","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x16240b2d740c4d087e4413d3787ca04e0227a3ec9eba947cb3985ceab5ef590c","45031872","1689258062","2023-07-13 14:21:02","0x9b53b85232126cb5c3fcb7d6146556c56a26fdfa","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.02","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x7c5c67e3d46eb8c35769d3d39d3d7f23e325e10b9315773311e16aff2451d330","45031902","1689258124","2023-07-13 14:22:04","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xca1b287e17d46d7a642dd10c50e7c287345adee0d9c366616d4ed82909230a60","45031950","1689258226","2023-07-13 14:23:46","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa66f9f55465b79a0af550deeb8d04987b8d6ea7e","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xe65f17b1f44e11ab7d928864425ef894e390f3cc0e0891c87cff500d0bb586e6","45032190","1689258736","2023-07-13 14:32:16","0x4c890532e46b13c6d06a6f97c3cc9e3eb282b7af","0x8d58a40977e1f40ffaf383511046bc72047c8de9","300.09","$300.08","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x1bc7d78f33fbeeb816d2360ad83b754d6656598cc922bb4a4378257c6bfbd9e2","45032252","1689258868","2023-07-13 14:34:28","0x48a26293ed4ca2e35f444edbbe0b69fe79c89501","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.03","$0.03","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xf050fd521ebec7fce620f4c67edcfb033ee500532ea6550149dad71d89f1073d","45032677","1689259804","2023-07-13 14:50:04","0x290feb76efb1914de6925fd7730ea2e581cc7029","0x8d58a40977e1f40ffaf383511046bc72047c8de9","3","$3.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xe15cb437a216edd16f0dcf515e4f387a0a583c0732007e60515b2dbd071c6562","45039472","1689274596","2023-07-13 18:56:36","0x5953f05c09f32fb4a0e16f273efc1d82c5d3c366","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$120.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x42ff4be1fe341d06e8fa845cd150a792ebab498d77579c1f2bd9960a17eb6e82","45040820","1689277556","2023-07-13 19:45:56","0x00ccdf6e3abb8fbfc40aeed6f4c8ffee2be779d8","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,200","$1,199.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x64b75697b4a0a83356792bca701f58f3f7b70a644cebea91f8302d21c1fcbbf6","45043045","1689282444","2023-07-13 21:07:24","0xb9dd20ff167880113bc9115d76421ab3c1001d1c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","133.8","$133.80","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x2c2e1422ac7cb1d43aa59e0b550311cf4bf5d4609ef8d00cb9a0cda2e566a035","45043521","1689283489","2023-07-13 21:24:49","0x5b7581216335937a447f4655f9277dd9726ebe7c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$105.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xa45fcb53adc525f73b7aed8e41f8428a98a534b8a4b76a1401a8bf646d0129b3","45045161","1689287086","2023-07-13 22:24:46","0x33dab7714efe55a61471ed639e2bfdb4bbc74e1e","0x8d58a40977e1f40ffaf383511046bc72047c8de9","9","$9.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x765aff87e56c90357b0736485810d3629e24f97dd1303595de43b600492bfefd","45047686","1689292629","2023-07-13 23:57:09","0xa8dbf30b3d373046148965f7f55840f4645e1658","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.2","$100.20","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x1364adf04f44c3f45669bd51135ba7e205611a2fd88deb7459b03706b341d1a7","45051983","1689301984","2023-07-14 02:33:04","0x5f8b075c2ca0aa018dce2744c816bbd856cf289f","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,140","$1,140.31","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x5e01af501b745c47a2691a5c7e3597a7781e8f9b3342d1bc78b90b8925dbbf09","45052011","1689302044","2023-07-14 02:34:04","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x3e847a3b4a4e0aa37780fe43bb259597b5d5b01ea2352ceeced4984fb78e5740","45052027","1689302078","2023-07-14 02:34:38","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa66f9f55465b79a0af550deeb8d04987b8d6ea7e","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x27141d146eec5784c85c193f7f34bfabe01656db06e33966246bc8f7b8e4c4e9","45053295","1689304816","2023-07-14 03:20:16","0xf72daac642a0a2bf1e6aba70df3ab4ac6574b510","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,399.98","$1,400.37","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x258f9269dc9115fbf4c812a053d301f2bb721a2633605aa19a2d3a67fee1fa4a","45056070","1689310958","2023-07-14 05:02:38","0xca0a35753e6eeb94db898a792150daa73dee48f0","0x8d58a40977e1f40ffaf383511046bc72047c8de9","99.99","$100.02","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xe853bb2171a0242f5850bc43d155f2fee9d7d6b7a9586e15671b324b4b41674d","45057149","1689313297","2023-07-14 05:41:37","0x3ebdb7e43c0c3e96978b630fe3b7a5e678c941f7","0x8d58a40977e1f40ffaf383511046bc72047c8de9","99.99","$100.02","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x1036cbfe8d5d59ea7ae5d792684dbcf7ab442fd1640ad056bad26b908a38f5f5","45057904","1689314931","2023-07-14 06:08:51","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.06","$0.06","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x07e5c99d87fdc0f6d602fd402aa55e454124b6244c59b4d3906c386532603461","45060308","1689320044","2023-07-14 07:34:04","0xe4cb36f842860000f2eb513e9d5f856c37b7ffa2","0x8d58a40977e1f40ffaf383511046bc72047c8de9","199.98","$200.04","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xe752fdacf09ce8132fb2e1d5ef3e966096f20456ade129811b50a297fcf41d9e","45060401","1689320242","2023-07-14 07:37:22","0xb0fc5acd3724bd65eedf37432e230cfcd3622073","0x8d58a40977e1f40ffaf383511046bc72047c8de9","900","$900.25","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x052b25308e99a7f6a651686033f3ae5cf6dbce551b5117e550f8e7393178c2be","45060613","1689320692","2023-07-14 07:44:52","0xb867560f2a7f497e50c6fa85eab8a08292fb0712","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.04","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x4ca5513d5d107b2e60b58beed9983056f4002f566d704d879abb7c5c5df50a95","45063869","1689327686","2023-07-14 09:41:26","0x8a450e8e3e160c4eb9fafec88e5f2b49427ce70b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,303.29","$1,303.50","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xf16928e2039562c3da812f0734d0c8b73692a952980c75fe6285cbc03aff67c6","45064418","1689328854","2023-07-14 10:00:54","0xf51526262434ce56014de21b8cddbd35cd79e0ff","0x8d58a40977e1f40ffaf383511046bc72047c8de9","9,710.1","$9,711.68","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x06991c450738ecb0e987b7174c65e8cb87d213be6b3dbc8ee6c4a17013a4e803","45064430","1689328878","2023-07-14 10:01:18","0x8c753852f32eb132bac0719a16c9dcaaf7f6c227","0x8d58a40977e1f40ffaf383511046bc72047c8de9","42,000","$42,006.84","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x8df3939a2d6964d8d2fb61bce6225b1f9cd96361969de44f0ed1cb3226f49c51","45069920","1689340994","2023-07-14 13:23:14","0xb2649ed40380171e64c232307c5e389ac03106cf","0x8d58a40977e1f40ffaf383511046bc72047c8de9","199.98","$200.01","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x9e31fb59d3e31441b3295ee7bd1caeae209d5104c246a6e042778f8236a1375c","45073363","1689348886","2023-07-14 15:34:46","0x7f2955b0a5ab6662040405b9cb1112630a91342b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","199.98","$200.01","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
